ZCTA,Diagnosed diabetes among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Stroke among adults aged >=18 years
59928,0.159,0.136,0.044000000000000004
59929,0.102,0.121,0.033
59930,0.129,0.158,0.042
59931,0.11900000000000001,0.11,0.040999999999999995
59932,0.095,0.141,0.031
59934,0.124,0.155,0.043
59935,0.132,0.158,0.043
59936,0.129,0.155,0.043
59937,0.084,0.138,0.027000000000000003
60002,0.08900000000000001,0.14400000000000002,0.025
60004,0.078,0.114,0.025
60005,0.08,0.11800000000000001,0.026000000000000002
60007,0.083,0.124,0.026000000000000002
60008,0.08199999999999999,0.132,0.025
60010,0.087,0.10800000000000001,0.025
60012,0.085,0.13,0.024
60013,0.078,0.139,0.022000000000000002
60014,0.078,0.138,0.022000000000000002
60015,0.079,0.111,0.022000000000000002
60016,0.094,0.128,0.027999999999999997
60018,0.10099999999999999,0.139,0.03
60020,0.096,0.152,0.028999999999999998
60021,0.07400000000000001,0.13,0.021
60022,0.073,0.092,0.023
60025,0.08900000000000001,0.109,0.027000000000000003
60026,0.084,0.095,0.026000000000000002
60029,0.077,0.1,0.024
60030,0.083,0.131,0.024
60031,0.085,0.133,0.022000000000000002
60033,0.11,0.172,0.031
60034,0.1,0.14800000000000002,0.028999999999999998
60035,0.08800000000000001,0.10400000000000001,0.026000000000000002
60040,0.10099999999999999,0.147,0.026000000000000002
60041,0.09300000000000001,0.157,0.026000000000000002
60042,0.077,0.14800000000000002,0.021
60043,0.07,0.09300000000000001,0.022000000000000002
60044,0.079,0.115,0.022000000000000002
60045,0.083,0.10800000000000001,0.024
60046,0.077,0.13699999999999998,0.021
60047,0.08,0.121,0.021
60048,0.083,0.114,0.023
60050,0.086,0.149,0.026000000000000002
60051,0.083,0.149,0.024
60053,0.10300000000000001,0.111,0.03
60056,0.085,0.121,0.026000000000000002
60060,0.086,0.138,0.022000000000000002
60061,0.08,0.11900000000000001,0.021
60062,0.08900000000000001,0.095,0.028999999999999998
60064,0.14800000000000002,0.184,0.038
60067,0.075,0.115,0.022000000000000002
60068,0.081,0.109,0.027000000000000003
60069,0.10099999999999999,0.095,0.034
60070,0.085,0.128,0.025
60071,0.09300000000000001,0.155,0.027000000000000003
60072,0.08900000000000001,0.142,0.026000000000000002
60073,0.087,0.162,0.021
60074,0.08,0.138,0.022000000000000002
60076,0.106,0.11800000000000001,0.03
60077,0.10400000000000001,0.11900000000000001,0.03
60081,0.085,0.145,0.024
60083,0.096,0.134,0.025
60084,0.086,0.142,0.025
60085,0.131,0.18,0.031
60087,0.11199999999999999,0.158,0.028999999999999998
60088,0.023,0.226,0.006999999999999999
60089,0.077,0.11199999999999999,0.021
60090,0.08900000000000001,0.133,0.026000000000000002
60091,0.078,0.09,0.024
60093,0.076,0.09300000000000001,0.024
60096,0.092,0.14400000000000002,0.026000000000000002
60097,0.08199999999999999,0.155,0.023
60098,0.094,0.151,0.027000000000000003
60099,0.11900000000000001,0.16899999999999998,0.032
60101,0.098,0.145,0.026000000000000002
60102,0.077,0.136,0.021
60103,0.077,0.126,0.021
60104,0.138,0.152,0.039
60106,0.10099999999999999,0.14300000000000002,0.027999999999999997
60107,0.083,0.136,0.022000000000000002
60108,0.095,0.128,0.027999999999999997
60109,0.084,0.149,0.025
60110,0.09300000000000001,0.168,0.022000000000000002
60111,0.106,0.133,0.031
60112,0.067,0.16899999999999998,0.018000000000000002
60113,0.08,0.174,0.023
60115,0.068,0.21100000000000002,0.02
60118,0.08800000000000001,0.135,0.025
60119,0.071,0.12300000000000001,0.02
60120,0.099,0.161,0.025
60123,0.099,0.156,0.027000000000000003
60124,0.083,0.131,0.022000000000000002
60126,0.077,0.115,0.023
60129,0.098,0.149,0.028999999999999998
60130,0.08800000000000001,0.127,0.025
60131,0.09300000000000001,0.14300000000000002,0.027000000000000003
60133,0.087,0.14,0.021
60134,0.07400000000000001,0.126,0.021
60135,0.092,0.161,0.027000000000000003
60136,0.064,0.139,0.016
60137,0.081,0.115,0.024
60139,0.092,0.141,0.021
60140,0.077,0.146,0.021
60141,0.21,0.075,0.079
60142,0.10800000000000001,0.11800000000000001,0.033
60143,0.083,0.12300000000000001,0.024
60144,0.066,0.157,0.021
60145,0.08800000000000001,0.156,0.025
60146,0.08900000000000001,0.157,0.027000000000000003
60148,0.083,0.127,0.025
60150,0.081,0.15,0.024
60151,0.087,0.14400000000000002,0.025
60152,0.091,0.145,0.027000000000000003
60153,0.145,0.157,0.042
60154,0.1,0.114,0.033
60155,0.131,0.141,0.038
60156,0.067,0.145,0.018000000000000002
60157,0.094,0.124,0.027999999999999997
60160,0.115,0.159,0.03
60162,0.11699999999999999,0.138,0.036000000000000004
60163,0.10800000000000001,0.13699999999999998,0.032
60164,0.11599999999999999,0.152,0.033
60165,0.114,0.16399999999999998,0.026000000000000002
60169,0.083,0.127,0.023
60171,0.09300000000000001,0.155,0.028999999999999998
60172,0.081,0.131,0.023
60173,0.06,0.11800000000000001,0.015
60174,0.083,0.132,0.024
60175,0.078,0.128,0.021
60176,0.092,0.154,0.027000000000000003
60177,0.078,0.145,0.021
60178,0.08199999999999999,0.149,0.024
60180,0.087,0.13,0.025
60181,0.087,0.13699999999999998,0.025
60184,0.08800000000000001,0.121,0.025
60185,0.09300000000000001,0.142,0.024
60187,0.07,0.126,0.021
60188,0.084,0.136,0.023
60189,0.076,0.11599999999999999,0.022000000000000002
60190,0.085,0.12,0.025
60191,0.10400000000000001,0.138,0.031
60192,0.075,0.109,0.019
60193,0.084,0.124,0.025
60194,0.084,0.121,0.025
60195,0.049,0.129,0.013000000000000001
60201,0.075,0.141,0.024
60202,0.079,0.122,0.023
60203,0.08800000000000001,0.1,0.027000000000000003
60301,0.073,0.109,0.024
60302,0.081,0.11699999999999999,0.024
60304,0.07,0.114,0.02
60305,0.071,0.10800000000000001,0.022000000000000002
60401,0.107,0.14300000000000002,0.034
60402,0.099,0.145,0.027000000000000003
60403,0.098,0.146,0.028999999999999998
60404,0.08,0.132,0.023
60406,0.11800000000000001,0.163,0.032
60407,0.09,0.166,0.026000000000000002
60408,0.091,0.165,0.026000000000000002
60409,0.141,0.163,0.040999999999999995
60410,0.077,0.14800000000000002,0.022000000000000002
60411,0.132,0.166,0.038
60415,0.096,0.166,0.03
60416,0.08199999999999999,0.155,0.025
60417,0.11800000000000001,0.135,0.035
60419,0.149,0.168,0.042
60420,0.099,0.17600000000000002,0.03
60421,0.092,0.14400000000000002,0.027000000000000003
60422,0.113,0.11699999999999999,0.033
60423,0.078,0.126,0.022000000000000002
60424,0.094,0.16399999999999998,0.027999999999999997
60425,0.13699999999999998,0.145,0.04
60426,0.179,0.184,0.052000000000000005
60428,0.163,0.168,0.048
60429,0.135,0.147,0.039
60430,0.1,0.126,0.031
60431,0.078,0.15,0.022000000000000002
60432,0.135,0.187,0.033
60433,0.13699999999999998,0.172,0.039
60435,0.105,0.161,0.031
60436,0.12,0.175,0.034
60437,0.105,0.16,0.032
60438,0.11,0.14800000000000002,0.034
60439,0.087,0.127,0.027999999999999997
60440,0.094,0.145,0.023
60441,0.08199999999999999,0.14800000000000002,0.024
60442,0.07,0.149,0.02
60443,0.122,0.134,0.036000000000000004
60444,0.099,0.157,0.03
60445,0.094,0.145,0.03
60446,0.08199999999999999,0.154,0.021
60447,0.068,0.147,0.019
60448,0.076,0.133,0.022000000000000002
60449,0.094,0.138,0.027000000000000003
60450,0.095,0.15,0.028999999999999998
60451,0.07200000000000001,0.135,0.021
60452,0.08,0.138,0.025
60453,0.09699999999999999,0.13699999999999998,0.032
60455,0.098,0.156,0.031
60456,0.096,0.156,0.033
60457,0.099,0.154,0.031
60458,0.096,0.172,0.028999999999999998
60459,0.1,0.153,0.031
60460,0.111,0.16,0.033
60461,0.131,0.107,0.040999999999999995
60462,0.08800000000000001,0.122,0.028999999999999998
60463,0.099,0.11699999999999999,0.035
60464,0.095,0.11,0.033
60465,0.1,0.14300000000000002,0.032
60466,0.12300000000000001,0.151,0.036000000000000004
60467,0.08900000000000001,0.11800000000000001,0.028999999999999998
60468,0.094,0.152,0.027999999999999997
60469,0.11199999999999999,0.16899999999999998,0.031
60470,0.10300000000000001,0.157,0.031
60471,0.126,0.155,0.035
60472,0.205,0.177,0.063
60473,0.14,0.13699999999999998,0.043
60474,0.098,0.159,0.031
60475,0.113,0.165,0.033
60476,0.091,0.138,0.03
60477,0.087,0.13699999999999998,0.027999999999999997
60478,0.129,0.138,0.037000000000000005
60479,0.099,0.154,0.028999999999999998
60480,0.087,0.131,0.027000000000000003
60481,0.107,0.156,0.032
60482,0.091,0.156,0.028999999999999998
60484,0.13,0.16399999999999998,0.033
60487,0.075,0.13,0.022000000000000002
60490,0.073,0.12,0.017
60491,0.08800000000000001,0.134,0.025
60501,0.124,0.17,0.033
60502,0.067,0.125,0.017
60503,0.057999999999999996,0.132,0.013999999999999999
60504,0.07200000000000001,0.14800000000000002,0.018000000000000002
60505,0.12,0.18,0.027999999999999997
60506,0.105,0.162,0.027999999999999997
60510,0.08199999999999999,0.132,0.024
60511,0.08900000000000001,0.14,0.026000000000000002
60512,0.099,0.135,0.027999999999999997
60513,0.077,0.128,0.025
60514,0.077,0.113,0.022000000000000002
60515,0.081,0.11599999999999999,0.025
60516,0.086,0.11699999999999999,0.025
60517,0.078,0.128,0.02
60518,0.098,0.157,0.03
60519,0.069,0.11199999999999999,0.019
60520,0.086,0.149,0.025
60521,0.075,0.099,0.022000000000000002
60523,0.122,0.094,0.036000000000000004
60525,0.083,0.115,0.027000000000000003
60526,0.078,0.10800000000000001,0.028999999999999998
60527,0.092,0.11599999999999999,0.026000000000000002
60530,0.09699999999999999,0.157,0.028999999999999998
60531,0.087,0.152,0.025
60532,0.071,0.122,0.02
60534,0.1,0.14800000000000002,0.03
60536,0.078,0.14400000000000002,0.026000000000000002
60537,0.08800000000000001,0.162,0.027000000000000003
60538,0.08,0.152,0.022000000000000002
60539,0.035,0.185,0.01
60540,0.07400000000000001,0.115,0.021
60541,0.08199999999999999,0.14,0.024
60542,0.083,0.141,0.023
60543,0.071,0.138,0.02
60544,0.09,0.131,0.027000000000000003
60545,0.08,0.157,0.021
60546,0.086,0.11599999999999999,0.027999999999999997
60548,0.09699999999999999,0.154,0.028999999999999998
60549,0.106,0.162,0.032
60550,0.106,0.146,0.035
60551,0.091,0.162,0.026000000000000002
60552,0.092,0.15,0.027999999999999997
60553,0.106,0.154,0.031
60554,0.081,0.132,0.023
60555,0.085,0.13699999999999998,0.023
60556,0.08800000000000001,0.159,0.026000000000000002
60557,0.102,0.149,0.028999999999999998
60558,0.071,0.1,0.023
60559,0.085,0.125,0.024
60560,0.075,0.147,0.022000000000000002
60561,0.095,0.114,0.027000000000000003
60563,0.071,0.11800000000000001,0.021
60564,0.069,0.114,0.017
60565,0.075,0.11,0.019
60585,0.06,0.122,0.015
60586,0.066,0.14800000000000002,0.017
60601,0.052000000000000005,0.11199999999999999,0.015
60602,0.045,0.124,0.013000000000000001
60603,0.033,0.157,0.009000000000000001
60604,0.06,0.13699999999999998,0.016
60605,0.055,0.132,0.015
60606,0.039,0.11599999999999999,0.011000000000000001
60607,0.052000000000000005,0.142,0.013999999999999999
60608,0.11199999999999999,0.161,0.027000000000000003
60609,0.13699999999999998,0.17600000000000002,0.035
60610,0.066,0.127,0.02
60611,0.064,0.107,0.019
60612,0.13,0.17300000000000001,0.037000000000000005
60613,0.05,0.13,0.013999999999999999
60614,0.042,0.13,0.013000000000000001
60615,0.111,0.14400000000000002,0.032
60616,0.126,0.133,0.032
60617,0.168,0.163,0.046
60618,0.079,0.13699999999999998,0.02
60619,0.18100000000000002,0.156,0.055
60620,0.183,0.166,0.055999999999999994
60621,0.204,0.204,0.063
60622,0.054000000000000006,0.132,0.013999999999999999
60623,0.153,0.188,0.038
60624,0.19699999999999998,0.207,0.06
60625,0.081,0.138,0.02
60626,0.096,0.16,0.026000000000000002
60628,0.17600000000000002,0.163,0.053
60629,0.124,0.16899999999999998,0.031
60630,0.09,0.129,0.026000000000000002
60631,0.085,0.11900000000000001,0.028999999999999998
60632,0.11699999999999999,0.163,0.027000000000000003
60633,0.125,0.151,0.036000000000000004
60634,0.094,0.13699999999999998,0.027999999999999997
60636,0.19399999999999998,0.193,0.059000000000000004
60637,0.147,0.18,0.043
60638,0.099,0.141,0.03
60639,0.12300000000000001,0.163,0.028999999999999998
60640,0.091,0.136,0.025
60641,0.094,0.142,0.025
60642,0.051,0.129,0.013000000000000001
60643,0.142,0.134,0.043
60644,0.19,0.192,0.055999999999999994
60645,0.11199999999999999,0.145,0.03
60646,0.09300000000000001,0.114,0.028999999999999998
60647,0.07400000000000001,0.139,0.017
60649,0.17600000000000002,0.17,0.051
60651,0.157,0.177,0.042
60652,0.11699999999999999,0.147,0.033
60653,0.171,0.168,0.051
60654,0.040999999999999995,0.114,0.011000000000000001
60655,0.068,0.129,0.022000000000000002
60656,0.086,0.131,0.027999999999999997
60657,0.039,0.126,0.012
60659,0.11900000000000001,0.15,0.03
60660,0.08900000000000001,0.14300000000000002,0.024
60661,0.028999999999999998,0.11800000000000001,0.008
60706,0.098,0.133,0.034
60707,0.098,0.142,0.028999999999999998
60712,0.106,0.10800000000000001,0.032
60714,0.11,0.11699999999999999,0.037000000000000005
60803,0.095,0.147,0.028999999999999998
60804,0.114,0.165,0.026000000000000002
60805,0.08800000000000001,0.135,0.028999999999999998
60827,0.156,0.188,0.044000000000000004
60901,0.133,0.17800000000000002,0.039
60910,0.096,0.155,0.03
60911,0.1,0.156,0.03
60912,0.126,0.16,0.039
60913,0.099,0.149,0.03
60914,0.081,0.161,0.024
60915,0.095,0.166,0.03
60917,0.095,0.154,0.028999999999999998
60918,0.111,0.14300000000000002,0.036000000000000004
60919,0.106,0.166,0.031
60920,0.10300000000000001,0.16399999999999998,0.03
60921,0.12,0.159,0.037000000000000005
60922,0.09699999999999999,0.155,0.03
60924,0.122,0.142,0.04
60926,0.09300000000000001,0.161,0.027000000000000003
60927,0.10300000000000001,0.152,0.032
60928,0.106,0.151,0.034
60929,0.11699999999999999,0.156,0.037000000000000005
60930,0.11,0.145,0.04
60931,0.105,0.16899999999999998,0.032
60932,0.10099999999999999,0.171,0.028999999999999998
60933,0.121,0.159,0.036000000000000004
60934,0.113,0.158,0.032
60935,0.095,0.153,0.028999999999999998
60936,0.11599999999999999,0.153,0.038
60938,0.13,0.159,0.043
60940,0.11,0.16399999999999998,0.033
60941,0.094,0.15,0.03
60942,0.127,0.16699999999999998,0.04
60945,0.131,0.153,0.04
60946,0.12300000000000001,0.16399999999999998,0.037000000000000005
60948,0.12,0.14400000000000002,0.036000000000000004
60949,0.09699999999999999,0.156,0.028999999999999998
60950,0.102,0.147,0.033
60951,0.111,0.157,0.034
60952,0.107,0.153,0.033
60953,0.127,0.16,0.039
60954,0.125,0.165,0.037000000000000005
60955,0.11699999999999999,0.159,0.033
60957,0.107,0.152,0.035
60958,0.225,0.182,0.066
60959,0.129,0.159,0.042
60960,0.107,0.161,0.032
60961,0.11,0.14300000000000002,0.034
60962,0.125,0.156,0.039
60963,0.114,0.156,0.036000000000000004
60964,0.11900000000000001,0.152,0.035
60966,0.11800000000000001,0.162,0.036000000000000004
60968,0.11800000000000001,0.146,0.036000000000000004
60969,0.094,0.149,0.03
60970,0.132,0.166,0.043
60973,0.142,0.155,0.043
60974,0.11599999999999999,0.16399999999999998,0.035
61001,0.139,0.132,0.043
61006,0.10400000000000001,0.153,0.032
61007,0.11,0.147,0.034
61008,0.106,0.162,0.031
61010,0.086,0.145,0.026000000000000002
61011,0.094,0.139,0.027000000000000003
61012,0.096,0.155,0.027999999999999997
61013,0.10400000000000001,0.14800000000000002,0.03
61014,0.10800000000000001,0.14300000000000002,0.033
61015,0.106,0.141,0.031
61016,0.098,0.145,0.027999999999999997
61018,0.096,0.151,0.028999999999999998
61019,0.11800000000000001,0.132,0.036000000000000004
61020,0.083,0.16399999999999998,0.024
61021,0.109,0.154,0.033
61024,0.096,0.14,0.03
61025,0.10400000000000001,0.14800000000000002,0.031
61027,0.10400000000000001,0.153,0.027999999999999997
61028,0.124,0.145,0.04
61030,0.105,0.155,0.032
61031,0.106,0.14400000000000002,0.036000000000000004
61032,0.129,0.162,0.04
61036,0.109,0.128,0.034
61037,0.10800000000000001,0.136,0.033
61038,0.096,0.142,0.027000000000000003
61039,0.10099999999999999,0.154,0.03
61041,0.129,0.152,0.04
61042,0.11,0.15,0.034
61043,0.106,0.15,0.03
61044,0.10400000000000001,0.151,0.031
61046,0.121,0.141,0.038
61047,0.102,0.139,0.031
61048,0.105,0.14,0.034
61049,0.099,0.155,0.031
61050,0.099,0.14400000000000002,0.032
61051,0.102,0.146,0.032
61052,0.09699999999999999,0.16,0.028999999999999998
61053,0.109,0.138,0.036000000000000004
61054,0.11800000000000001,0.152,0.039
61057,0.077,0.16899999999999998,0.021
61059,0.10300000000000001,0.152,0.03
61060,0.099,0.149,0.03
61061,0.113,0.147,0.035
61062,0.099,0.152,0.03
61063,0.09300000000000001,0.14400000000000002,0.027999999999999997
61064,0.11,0.153,0.035
61065,0.076,0.145,0.022000000000000002
61067,0.11699999999999999,0.145,0.034
61068,0.102,0.16,0.03
61070,0.099,0.146,0.028999999999999998
61071,0.11699999999999999,0.158,0.034
61072,0.09300000000000001,0.147,0.027000000000000003
61073,0.083,0.141,0.023
61074,0.11699999999999999,0.15,0.037000000000000005
61075,0.10800000000000001,0.15,0.034
61077,0.095,0.141,0.028999999999999998
61078,0.11,0.14800000000000002,0.035
61079,0.09300000000000001,0.14400000000000002,0.027999999999999997
61080,0.098,0.159,0.028999999999999998
61081,0.11699999999999999,0.154,0.034
61084,0.099,0.152,0.028999999999999998
61085,0.11599999999999999,0.146,0.037000000000000005
61087,0.10800000000000001,0.152,0.035
61088,0.08900000000000001,0.145,0.026000000000000002
61089,0.08900000000000001,0.151,0.027000000000000003
61091,0.111,0.149,0.035
61101,0.156,0.2,0.043
61102,0.157,0.198,0.043
61103,0.136,0.175,0.040999999999999995
61104,0.15,0.21600000000000003,0.039
61107,0.109,0.14300000000000002,0.033
61108,0.11800000000000001,0.157,0.035
61109,0.114,0.174,0.032
61111,0.1,0.16,0.028999999999999998
61112,0.156,0.068,0.08199999999999999
61114,0.107,0.127,0.033
61115,0.098,0.163,0.027999999999999997
61201,0.121,0.17300000000000001,0.036000000000000004
61230,0.107,0.146,0.032
61231,0.111,0.145,0.037000000000000005
61232,0.10099999999999999,0.157,0.03
61234,0.1,0.14300000000000002,0.032
61235,0.10800000000000001,0.146,0.033
61236,0.09300000000000001,0.17600000000000002,0.026000000000000002
61238,0.09699999999999999,0.15,0.03
61239,0.09300000000000001,0.179,0.027999999999999997
61240,0.10300000000000001,0.14,0.03
61241,0.092,0.151,0.027000000000000003
61242,0.105,0.138,0.032
61243,0.11,0.158,0.033
61244,0.11199999999999999,0.15,0.033
61250,0.102,0.151,0.031
61251,0.11199999999999999,0.14400000000000002,0.034
61252,0.109,0.142,0.034
61254,0.102,0.135,0.032
61256,0.114,0.147,0.034
61257,0.09699999999999999,0.14300000000000002,0.028999999999999998
61258,0.11199999999999999,0.149,0.033
61259,0.09699999999999999,0.133,0.028999999999999998
61260,0.115,0.163,0.035
61261,0.10400000000000001,0.151,0.028999999999999998
61262,0.102,0.141,0.031
61263,0.083,0.16,0.025
61264,0.109,0.15,0.032
61265,0.109,0.152,0.032
61270,0.109,0.146,0.034
61272,0.12,0.16399999999999998,0.037000000000000005
61273,0.08800000000000001,0.135,0.027000000000000003
61274,0.095,0.152,0.028999999999999998
61275,0.1,0.14400000000000002,0.028999999999999998
61276,0.094,0.14800000000000002,0.031
61277,0.11900000000000001,0.147,0.038
61278,0.107,0.139,0.031
61279,0.095,0.139,0.028999999999999998
61281,0.10099999999999999,0.14800000000000002,0.028999999999999998
61282,0.128,0.161,0.038
61283,0.102,0.16399999999999998,0.031
61284,0.107,0.14,0.031
61285,0.11699999999999999,0.147,0.036000000000000004
61301,0.115,0.165,0.035
61310,0.107,0.155,0.034
61311,0.132,0.142,0.040999999999999995
61312,0.11199999999999999,0.161,0.033
61313,0.121,0.14800000000000002,0.037000000000000005
61314,0.10400000000000001,0.157,0.031
61315,0.107,0.168,0.031
61316,0.11,0.15,0.034
61317,0.10800000000000001,0.154,0.032
61318,0.10400000000000001,0.153,0.032
